RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location
722764,201530730,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/27/2015,01/25/2015,01/26/2015,27XX BLOCK OF NE 125 ST,L,L1,200.2014,-122.298446655,47.719295502,"(47.719295502, -122.298446655)"
722785,201530662,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/27/2015,01/27/2015,01/27/2015,4 AV / BLANCHARD ST,D,D1,7200.1055,-122.342636108,47.614597321,"(47.614597321, -122.342636108)"
722972,201692419,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,03/16/2016,03/16/2016,,14XX BLOCK OF NE 63 ST,U,U1,4400.2000,-122.312522888,47.674621582,"(47.674621582, -122.312522888)"
722987,201693492,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,03/17/2016,03/11/2016,03/14/2016,69XX BLOCK OF SAND POINT WY NE,U,U3,4000.1029,-122.263587952,47.678020477,"(47.678020477, -122.263587952)"
722988,201692599,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,03/16/2016,03/16/2016,,18XX BLOCK OF N 135 ST,N,N2,600.1010,-122.337585449,47.726856232,"(47.726856232, -122.337585449)"
723029,201527579,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/25/2015,01/25/2015,,67XX BLOCK OF MARY AV NW,J,J2,3300.1010,-122.376167297,47.678668976,"(47.678668976, -122.376167297)"
723030,201527744,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/25/2015,01/25/2015,,1XX BLOCK OF NE 52 ST,B,B3,4500.2023,-122.327087402,47.6664505,"(47.6664505, -122.327087402)"
723108,2015900525,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/25/2015,01/11/2015,01/12/2015,11XX BLOCK OF FAIRVIEW AV N,D,D3,6600.1031,-122.32888031,47.630302429,"(47.630302429, -122.32888031)"
723159,201529279,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/26/2015,01/26/2015,01/26/2015,E PIKE ST / BELLEVUE AV,E,E3,8400.3004,-122.326820374,47.614086151,"(47.614086151, -122.326820374)"
723160,201529501,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/26/2015,01/26/2015,,9XX BLOCK OF NW 45 ST,B,B2,4700.2075,-122.369689941,47.661468506,"(47.661468506, -122.369689941)"
723226,201529114,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/26/2015,12/24/2014,12/27/2014,48XX BLOCK OF 33 AV NE,U,U3,4200.3015,-122.292366028,47.664157867,"(47.664157867, -122.292366028)"
723322,201527094,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/24/2015,01/24/2015,,4XX BLOCK OF PINE ST,M,M2,8100.2000,-122.33731842,47.611320496,"(47.611320496, -122.33731842)"
723411,201525862,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/23/2015,01/21/2015,01/21/2015,2129 1 / 2 1 AV W,Q,Q2,6800.2007,-122.358573914,47.63804245,"(47.63804245, -122.358573914)"
723503,201526720,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/24/2015,01/24/2015,,1XX BLOCK OF S WASHINGTON ST,K,K2,9200.2023,-122.333526611,47.600883484,"(47.600883484, -122.333526611)"
723643,201521460,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/21/2015,12/30/2014,,79XX BLOCK OF DELRIDGE WY SW,F,F2,11401.1006,-122.360443115,47.530975342,"(47.530975342, -122.360443115)"
723719,201524351,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/22/2015,01/22/2015,01/22/2015,TERRY AV N / MERCER ST,D,D3,7300.3002,-122.337135315,47.624546051,"(47.624546051, -122.337135315)"
723741,2015900471,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/22/2015,01/22/2015,01/22/2015,113XX BLOCK OF 5 AV SW,99,99,,-122.340522766,47.501842499,"(47.501842499, -122.340522766)"
723745,2015900483,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/22/2015,01/21/2015,01/21/2015,19XX BLOCK OF N 44 ST,B,B3,5100.1021,-122.334373474,47.660301208,"(47.660301208, -122.334373474)"
723794,201525336,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/23/2015,01/16/2015,01/17/2015,37XX BLOCK OF S HUDSON ST,R,R3,10300.5014,-122.285385132,47.557041168,"(47.557041168, -122.285385132)"
723797,2015900467,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/22/2015,01/21/2015,01/21/2015,5 AV NE / NE NORTHGATE WY,L,L2,1200.4011,-122.323280334,47.708595276,"(47.708595276, -122.323280334)"
724469,2015900351,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/17/2015,01/10/2015,01/15/2015,3XX BLOCK OF NW 82 ST,J,J2,2900.1010,-122.361984253,47.68838501,"(47.68838501, -122.361984253)"
724490,2015900564,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/17/2015,01/16/2015,01/16/2015,30XX BLOCK OF 20 AV S,R,R1,10002.3021,-122.306610107,47.576030731,"(47.576030731, -122.306610107)"
723905,201521678,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/20/2015,01/20/2015,,88XX BLOCK OF 20 AV NE,L,L2,2000.1016,-122.306838989,47.692577362,"(47.692577362, -122.306838989)"
724106,201523306,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/21/2015,01/20/2015,01/21/2015,52XX BLOCK OF 45 AV SW,W,W2,10500.3001,-122.389732361,47.555294037,"(47.555294037, -122.389732361)"
724116,201522908,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/21/2015,01/19/2015,01/21/2015,1XX BLOCK OF NE 54 ST,B,B3,4500.2024,-122.326911926,47.667896271,"(47.667896271, -122.326911926)"
724733,201519752,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/18/2015,01/15/2015,01/18/2015,7XX BLOCK OF BOYLSTON AV E,C,C1,6500.2006,-122.323570251,47.625988007,"(47.625988007, -122.323570251)"
724790,201516153,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/15/2015,01/15/2015,,37XX BLOCK OF S FERDINAND ST,R,R3,10300.5008,-122.285591125,47.557849884,"(47.557849884, -122.285591125)"
724798,201515851,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/15/2015,01/15/2015,,PINE ST / PIKE PL,M,M1,8100.3009,-122.341835022,47.60943222,"(47.60943222, -122.341835022)"
724968,201516861,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/15/2015,01/13/2015,01/13/2015,19XX BLOCK OF FRANKLIN PL E,D,D3,6600.2014,-122.323989868,47.636257172,"(47.636257172, -122.323989868)"
724192,2015900379,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/18/2015,01/17/2015,01/18/2015,36XX BLOCK OF FREMONT AV N,B,B2,4900.2011,-122.34992981,47.652038574,"(47.652038574, -122.34992981)"
724321,201519513,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/18/2015,01/17/2015,01/18/2015,44XX BLOCK OF GREEN LAKE WY N,B,B3,5000.3023,-122.347000122,47.660980225,"(47.660980225, -122.347000122)"
725394,201512616,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/12/2015,01/09/2015,01/10/2015,E PIKE ST / HARVARD AV,E,E2,8400.1006,-122.322113037,47.614063263,"(47.614063263, -122.322113037)"
725041,2015900288,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/14/2015,01/10/2015,01/11/2015,53XX BLOCK OF LEARY AV NW,B,B1,4700.4026,-122.382240295,47.666770935,"(47.666770935, -122.382240295)"
725425,201512748,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/12/2015,01/08/2015,01/09/2015,12XX BLOCK OF REPUBLICAN ST,D,D3,7300.1015,-122.331077576,47.623123169,"(47.623123169, -122.331077576)"
725078,201513675,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/13/2015,01/12/2015,01/12/2015,XX BLOCK OF E ALLISON ST,D,D3,6100.3003,-122.324829102,47.649246216,"(47.649246216, -122.324829102)"
725144,201514873,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/14/2015,01/06/2015,01/07/2015,59XX BLOCK OF SEAVIEW AV NW,B,B1,3200.6021,-122.404594421,47.670211792,"(47.670211792, -122.404594421)"
725522,201513507,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/13/2015,01/12/2015,01/13/2015,26XX BLOCK OF SW BARTON ST,F,F2,11402.1028,-122.36730957,47.521026611,"(47.521026611, -122.36730957)"
725537,201513732,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/13/2015,01/10/2015,01/13/2015,52XX BLOCK OF BROOKLYN AV NE,U,U1,4400.4002,-122.314170837,47.667499542,"(47.667499542, -122.314170837)"
725183,201513691,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/13/2015,01/12/2015,01/13/2015,1XX BLOCK OF 21 AV E,C,C2,7600.2008,-122.304756165,47.619358063,"(47.619358063, -122.304756165)"
725559,201514167,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/13/2015,12/01/2014,01/12/2015,13XX BLOCK OF MINOR AV,E,E3,8300.2016,-122.326438904,47.612449646,"(47.612449646, -122.326438904)"
725611,20159306,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/09/2015,01/08/2015,01/09/2015,20XX BLOCK OF S CHARLES ST,G,G3,9000.1015,-122.305541992,47.594493866,"(47.594493866, -122.305541992)"
725269,2015900284,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/14/2015,01/05/2015,01/05/2015,2XX BLOCK OF BOREN AV N,D,D3,7300.3014,-122.335861206,47.620281219,"(47.620281219, -122.335861206)"
725680,20159276,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/09/2015,01/04/2015,,25XX BLOCK OF MAYFAIR AV N,Q,Q2,6000.2024,-122.35206604,47.642818451,"(47.642818451, -122.35206604)"
725704,2015900461,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/09/2015,12/20/2014,12/27/2014,45XX BLOCK OF THACKERAY PL NE,B,B3,5200.4010,-122.326164246,47.662258148,"(47.662258148, -122.326164246)"
725314,201513079,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/12/2015,01/12/2015,01/12/2015,REPUBLICAN ST / YALE AV N,D,D3,7300.1015,-122.330436707,47.623123169,"(47.623123169, -122.330436707)"
725904,20157077,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/07/2015,12/21/2014,12/25/2014,24XX BLOCK OF 4 AV,D,D2,7200.2013,-122.345703125,47.616413116,"(47.616413116, -122.345703125)"
725998,20157440,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/08/2015,01/08/2015,,67XX BLOCK OF CARLETON AV S,O,O3,10900.1007,-122.321632385,47.542751312,"(47.542751312, -122.321632385)"
726049,2015900173,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/09/2015,01/08/2015,01/09/2015,47XX BLOCK OF 16 AV NE,U,U2,5301.1004,-122.310813904,47.663978577,"(47.663978577, -122.310813904)"
726099,20159046,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/09/2015,01/09/2015,,58XX BLOCK OF 15 AV NE,U,U1,4400.1013,-122.311904907,47.671916962,"(47.671916962, -122.311904907)"
726219,20156675,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/07/2015,12/29/2014,01/02/2015,127XX BLOCK OF 33 AV NE,L,L3,100.5005,-122.292495728,47.721008301,"(47.721008301, -122.292495728)"
726355,20155411,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/06/2015,01/05/2014,01/06/2014,40XX BLOCK OF 7 AV NE,U,U2,5200.2008,-122.320846558,47.656707764,"(47.656707764, -122.320846558)"
726482,20153554,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/04/2015,01/04/2015,,29XX BLOCK OF 1 AV N,Q,Q2,6000.3001,-122.355529785,47.646350861,"(47.646350861, -122.355529785)"
726557,20154206,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/05/2015,12/28/2014,12/28/2014,38XX BLOCK OF 30 AV W,Q,Q1,5801.3006,-122.395637512,47.655040741,"(47.655040741, -122.395637512)"
726559,20154452,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/05/2015,01/04/2015,01/04/2015,5XX BLOCK OF NE NORTHGATE WY,L,L2,1200.3003,-122.321914673,47.708587646,"(47.708587646, -122.321914673)"
726722,20152653,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/03/2015,01/03/2015,,1XX BLOCK OF NW 36 ST,B,B2,4800.3049,-122.358306885,47.653110504,"(47.653110504, -122.358306885)"
726761,20151402,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/02/2015,12/28/2014,12/28/2014,7XX BLOCK OF PIKE ST,M,M2,8200.1006,-122.332801819,47.611839294,"(47.611839294, -122.332801819)"
726847,20151620,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/02/2015,01/02/2015,,34XX BLOCK OF WALLINGFORD AV N,B,B3,5400.2027,-122.336341858,47.648620605,"(47.648620605, -122.336341858)"
726880,2015900024,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/02/2015,01/01/2015,01/01/2015,42XX BLOCK OF SW DAWSON ST,W,W2,10500.4012,-122.386207581,47.555690765,"(47.555690765, -122.386207581)"
726888,2015900023,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/02/2015,12/22/2014,12/24/2014,8XX BLOCK OF W NICKERSON ST,Q,Q2,5900.1019,-122.368728638,47.653064728,"(47.653064728, -122.368728638)"
726962,20153531,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/04/2015,01/04/2015,,22XX BLOCK OF 3 AV,D,D1,8001.2009,-122.344146729,47.614318848,"(47.614318848, -122.344146729)"
727015,2014910106,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/31/2014,12/30/2014,12/31/2014,43XX BLOCK OF 8 AV NE,U,U2,5200.5010,-122.319778442,47.660385132,"(47.660385132, -122.319778442)"
727156,2015945,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/01/2015,12/31/2014,01/01/2015,15XX BLOCK OF E OLIVE WY,E,E1,7402.3005,-122.325942993,47.618114471,"(47.618114471, -122.325942993)"
727157,2015756,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/01/2015,12/30/2014,12/30/2014,2XX BLOCK OF E NEWTON ST,D,D3,6600.2011,-122.324378967,47.636768341,"(47.636768341, -122.324378967)"
726423,20155737,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,01/06/2015,01/06/2015,,68XX BLOCK OF OSWEGO PL NE,J,J3,3600.4000,-122.32308197,47.678535461,"(47.678535461, -122.32308197)"
728347,2014424420,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/24/2014,12/23/2014,12/24/2014,88XX BLOCK OF NESBIT AV N,N,N3,1800.2002,-122.343475342,47.693275452,"(47.693275452, -122.343475342)"
728353,2014424649,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/24/2014,12/21/2014,12/22/2014,PIKE ST / TERRY AV,E,E3,8200.3000,-122.330024719,47.612998962,"(47.612998962, -122.330024719)"
727616,2014428038,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/28/2014,12/28/2014,,14XX BLOCK OF 10 AV,E,E2,7500.4016,-122.319442749,47.613513947,"(47.613513947, -122.319442749)"
727393,2014910034,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/29/2014,12/26/2014,12/28/2014,11XX BLOCK OF BROADWAY E,C,C1,6500.2001,-122.321266174,47.629577637,"(47.629577637, -122.321266174)"
727674,2014428586,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/29/2014,12/29/2014,,5XX BLOCK OF MERCER ST,Q,Q3,7200.1014,-122.346916199,47.62456131,"(47.62456131, -122.346916199)"
727713,2014428478,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/29/2014,12/28/2014,,23XX BLOCK OF 3 AV,D,D1,7200.2023,-122.345443726,47.615089417,"(47.615089417, -122.345443726)"
727716,2014428858,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/29/2014,12/29/2014,,29XX BLOCK OF 1 AV S,O,O1,9300.3029,-122.334205627,47.576652527,"(47.576652527, -122.334205627)"
727835,2014427703,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/28/2014,12/26/2014,12/26/2014,13XX BLOCK OF MINOR AV,E,E3,8300.2016,-122.326438904,47.612449646,"(47.612449646, -122.326438904)"
727929,2014425697,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/26/2014,12/24/2014,12/25/2014,47XX BLOCK OF 9 AV NE,U,U2,5200.5007,-122.318389893,47.663566589,"(47.663566589, -122.318389893)"
727995,2014910015,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/27/2014,12/26/2014,12/27/2014,55XX BLOCK OF 38 AV NE,U,U3,4200.4015,-122.286865234,47.66941452,"(47.66941452, -122.286865234)"
728203,2014423138,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/23/2014,12/08/2014,,8XX BLOCK OF CONVENTION PL,M,M2,8200.1011,-122.331443787,47.611709595,"(47.611709595, -122.331443787)"
728212,2014424474,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/24/2014,12/22/2014,12/22/2014,81XX BLOCK OF 4 AV NE,L,L2,2700.1010,-122.324317932,47.687889099,"(47.687889099, -122.324317932)"
728416,2014910127,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/24/2014,12/19/2014,12/19/2014,MINOR AV / PINE ST,E,E3,8300.2009,-122.328712463,47.614917755,"(47.614917755, -122.328712463)"
728498,2014422256,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/22/2014,12/20/2014,12/22/2014,25XX BLOCK OF WESTLAKE AV N,D,D2,6000.2021,-122.347305298,47.645030975,"(47.645030975, -122.347305298)"
728620,2014423529,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/23/2014,12/23/2014,,14XX BLOCK OF 4 AV,M,M3,8100.2011,-122.336227417,47.609718323,"(47.609718323, -122.336227417)"
729460,2014909795,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/18/2014,12/18/2014,12/18/2014,4XX BLOCK OF YALE AV N,D,D3,7300.1013,-122.330429077,47.62254715,"(47.62254715, -122.330429077)"
728647,2014909998,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/22/2014,10/27/2014,10/28/2014,7XX BLOCK OF N 109 ST,N,N3,402.2015,-122.349449158,47.708007813,"(47.708007813, -122.349449158)"
729465,2014909751,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/17/2014,09/22/2014,09/22/2014,10XX BLOCK OF 4 AV,K,K1,8100.2023,-122.333236694,47.606445313,"(47.606445313, -122.333236694)"
728680,2014423509,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/23/2014,12/23/2014,12/23/2014,2XX BLOCK OF NW 50 ST,B,B2,4800.1015,-122.360221863,47.665031433,"(47.665031433, -122.360221863)"
728811,2014421448,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/21/2014,12/18/2014,12/18/2014,8XX BLOCK OF NW MARKET ST,B,B2,4700.1012,-122.367393494,47.66865921,"(47.66865921, -122.367393494)"
728991,2014419551,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/19/2014,12/10/2014,12/13/2014,ALASKAN WY / WALL ST,D,D1,8001.3027,-122.35118866,47.612812042,"(47.612812042, -122.35118866)"
729134,2014418243,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/18/2014,12/18/2014,,23XX BLOCK OF 3 AV,D,D1,7200.2023,-122.345443726,47.615089417,"(47.615089417, -122.345443726)"
730152,2014411500,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/12/2014,09/10/2014,12/12/2014,40XX BLOCK OF 8 AV NE,U,U2,5200.2008,-122.319793701,47.65668869,"(47.65668869, -122.319793701)"
730183,2014410984,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/12/2014,10/07/2014,12/11/2014,42XX BLOCK OF 35 AV W,Q,Q1,5700.6004,-122.402374268,47.658317566,"(47.658317566, -122.402374268)"
730255,2014412502,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/13/2014,11/13/2014,12/13/2014,47XX BLOCK OF 16 AV NE,U,U2,5301.1004,-122.310813904,47.663978577,"(47.663978577, -122.310813904)"
729692,2014909664,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/15/2014,12/15/2014,12/15/2014,16XX BLOCK OF 3 AV,M,M1,8100.2006,-122.339118958,47.61120224,"(47.61120224, -122.339118958)"
729716,2014414351,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/15/2014,12/13/2014,12/14/2014,8XX BLOCK OF 15 AV,G,G2,8700.1007,-122.312835693,47.609794617,"(47.609794617, -122.312835693)"
729750,2014414606,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/15/2014,12/10/2014,,3XX BLOCK OF MAYNARD AV S,K,K3,9200.1011,-122.325050354,47.599609375,"(47.599609375, -122.325050354)"
729807,2014413695,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/14/2014,12/14/2014,,15XX BLOCK OF 5 AV,M,M3,8200.1004,-122.336029053,47.611175537,"(47.611175537, -122.336029053)"
729970,2014909615,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/13/2014,12/13/2014,12/13/2014,7XX BLOCK OF N 46 ST,B,B2,4900.5002,-122.349311829,47.662136078,"(47.662136078, -122.349311829)"
729971,2014909616,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/13/2014,12/13/2014,12/13/2014,77XX BLOCK OF 3 AV NW,J,J2,2900.3004,-122.360649109,47.68510437,"(47.68510437, -122.360649109)"
730473,2014409452,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/10/2014,12/10/2014,,4XX BLOCK OF BELL ST,D,D2,7200.1055,-122.343505859,47.615699768,"(47.615699768, -122.343505859)"
731114,2014404120,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/05/2014,12/05/2014,,7XX BLOCK OF E REPUBLICAN ST,E,E1,7401.2005,-122.322532654,47.623134613,"(47.623134613, -122.322532654)"
731120,2014403656,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/05/2014,12/04/2014,12/04/2014,7 AV / PIKE ST,M,M2,8200.1006,-122.333351135,47.611606598,"(47.611606598, -122.333351135)"
731159,2014909403,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/05/2014,12/03/2014,12/04/2014,10XX BLOCK OF N 34 ST,B,B3,5400.3014,-122.344406128,47.648788452,"(47.648788452, -122.344406128)"
731205,2014403497,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/05/2014,12/04/2014,12/05/2014,8XX BLOCK OF MAYNARD AV S,K,K3,9300.1008,-122.325073242,47.595417023,"(47.595417023, -122.325073242)"
731218,2014403526,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/05/2014,12/05/2014,12/05/2014,1XX BLOCK OF WESTERN AV W,Q,Q3,7100.1020,-122.358711243,47.619403839,"(47.619403839, -122.358711243)"
731239,2014403804,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/05/2014,11/26/2014,,26XX BLOCK OF MAYFAIR AV N,Q,Q2,6000.2024,-122.352783203,47.643974304,"(47.643974304, -122.352783203)"
731240,2014403749,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/05/2014,12/03/2014,12/04/2014,42XX BLOCK OF 7 AV NE,U,U2,5200.1003,-122.320838928,47.658489227,"(47.658489227, -122.320838928)"
730730,2014909510,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/09/2014,12/09/2014,12/09/2014,61XX BLOCK OF NE RADFORD DR,U,U3,4000.1007,-122.261421204,47.674934387,"(47.674934387, -122.261421204)"
731285,2014909406,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/05/2014,12/04/2014,12/05/2014,38XX BLOCK OF EASTERN AV N,B,B3,5100.3012,-122.329078674,47.653694153,"(47.653694153, -122.329078674)"
731361,2014401517,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/03/2014,12/03/2014,12/03/2014,83XX BLOCK OF 15 AV NW,J,J2,3000.2004,-122.376800537,47.689666748,"(47.689666748, -122.376800537)"
731411,2014401387,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/03/2014,12/02/2014,12/03/2014,SW ADMIRAL WY / CALIFORNIA AV SW,W,W1,9800.1020,-122.386550903,47.581192017,"(47.581192017, -122.386550903)"
731440,2014402736,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/04/2014,11/17/2014,11/17/2014,12XX BLOCK OF ALKI AV SW,W,W1,9600.5014,-122.389457703,47.594062805,"(47.594062805, -122.389457703)"
730951,2014405962,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/07/2014,12/06/2014,12/06/2014,14XX BLOCK OF NE 40 ST,U,U2,5302.1010,-122.312713623,47.655345917,"(47.655345917, -122.312713623)"
731032,2014405523,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/07/2014,12/07/2014,,77XX BLOCK OF DETROIT AV SW,F,F3,11300.1000,-122.339004517,47.53604126,"(47.53604126, -122.339004517)"
731639,2014400404,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/02/2014,11/07/2014,11/27/2014,11XX BLOCK OF W HOWE ST,Q,Q2,5802.2022,-122.372207642,47.635955811,"(47.635955811, -122.372207642)"
731648,2014399771,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/01/2014,12/01/2014,12/01/2014,25XX BLOCK OF 11 AV W,Q,Q2,5900.4023,-122.371566772,47.641353607,"(47.641353607, -122.371566772)"
731673,2014399546,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/01/2014,12/01/2014,,21XX BLOCK OF 4 AV,D,D1,7200.1068,-122.34197998,47.614215851,"(47.614215851, -122.34197998)"
731817,2014909366,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/02/2014,12/01/2014,12/01/2014,5XX BLOCK OF UNION ST,M,M3,8200.1021,-122.334114075,47.609916687,"(47.609916687, -122.334114075)"
731826,2014400564,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/02/2014,11/23/2014,11/23/2014,22XX BLOCK OF CALIFORNIA AV SW,W,W1,9600.2005,-122.386451721,47.583499908,"(47.583499908, -122.386451721)"
732288,2014909292,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/28/2014,11/27/2014,11/28/2014,94XX BLOCK OF 5 AV SW,F,F3,11300.2000,-122.34160614,47.518192291,"(47.518192291, -122.34160614)"
732304,2014909313,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/29/2014,11/29/2014,11/29/2014,26XX BLOCK OF SW BARTON ST,F,F2,11402.1028,-122.36730957,47.521026611,"(47.521026611, -122.36730957)"
732613,2014395153,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/26/2014,11/01/2014,11/10/2014,1 AV / CLAY ST,D,D1,8001.1006,-122.351554871,47.616352081,"(47.616352081, -122.351554871)"
732730,2014393323,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/24/2014,11/23/2014,11/23/2014,1 AV S / S KING ST,K,K2,9300.2008,-122.334197998,47.59828949,"(47.59828949, -122.334197998)"
732731,2014393406,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/24/2014,11/21/2014,11/21/2014,GREENWOOD AV N / N 36 ST,B,B2,4800.3053,-122.355491638,47.65247345,"(47.65247345, -122.355491638)"
